
epoch,data_y_loss,label_graph_loss,total_loss,TN_y,FP_y,FN_y,TP_y,TN_ego,FP_ego,FN_ego,TP_ego
REDUCTION MEAN_POS, 0.25 ALPHA, 2 GAMMA 
7,0.21988730132579803,0.1715179681777954,0.39140528440475464,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
8,0.2198866754770279,0.1713254302740097,0.3912121057510376,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
9,0.21988601982593536,0.17126792669296265,0.3911539316177368,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
10,0.21988533437252045,0.1712869256734848,0.39117226004600525,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
alpha: 0.1, reduction: mean
0,0.020954402163624763,0.15209710597991943,0.17305150628089905,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
1,0.020954322069883347,0.1517937183380127,0.17274804413318634,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
2,0.02095424383878708,0.14996932446956635,0.17092356085777283,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
3,0.02095416560769081,0.1470019668340683,0.1679561287164688,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
4,0.020954089239239693,0.14307372272014618,0.16402781009674072,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
5,0.020954011008143425,0.1383502185344696,0.15930423140525818,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
6,0.020953940227627754,0.1330382227897644,0.153992161154747,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
7,0.020953867584466934,0.12738995254039764,0.14834381639957428,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
8,0.020953794941306114,0.12167531251907349,0.14262910187244415,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
9,0.020953726023435593,0.11614050716161728,0.13709422945976257,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
10,0.02095365896821022,0.11097167432308197,0.1319253295660019,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
alpha: 0.25, reduction: mean_pos
0,0.21987608075141907,0.1775836944580078,0.3974597752094269,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
1,0.21987538039684296,0.17923423647880554,0.3991096019744873,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
2,0.21987469494342804,0.18059523403644562,0.40046992897987366,20111.0,13.0,1065.0,0.0,0.0,1892.0,0.0,34.0
3,0.21987399458885193,0.18159741163253784,0.40147140622138977,20111.0,13.0,1065.0,0.0,7.0,1885.0,0.0,34.0
4,0.2198733389377594,0.18223175406455994,0.40210509300231934,20111.0,13.0,1065.0,0.0,14.0,1878.0,0.0,34.0
5,0.21987265348434448,0.18252961337566376,0.40240228176116943,20111.0,13.0,1065.0,0.0,19.0,1873.0,0.0,34.0
6,0.21987196803092957,0.182542085647583,0.4024140536785126,20111.0,13.0,1065.0,0.0,18.0,1874.0,0.0,34.0
7,0.21987131237983704,0.18232473731040955,0.4021960496902466,20111.0,13.0,1065.0,0.0,12.0,1880.0,0.0,34.0
8,0.21987062692642212,0.18192820250988007,0.4017988443374634,20111.0,13.0,1065.0,0.0,11.0,1881.0,0.0,34.0
9,0.21986991167068481,0.18139375746250153,0.40126365423202515,20111.0,13.0,1065.0,0.0,8.0,1884.0,0.0,34.0
10,0.2198691964149475,0.18075263500213623,0.40062183141708374,20111.0,13.0,1065.0,0.0,7.0,1885.0,0.0,34.0
alpha: 0.25, reduction: mean
0,0.020952869206666946,0.10132265090942383,0.12227551639080048,20111.0,13.0,1065.0,0.0,7.0,1885.0,0.0,34.0
1,0.020952807739377022,0.10192331671714783,0.1228761225938797,20111.0,13.0,1065.0,0.0,6.0,1886.0,0.0,34.0
2,0.020952749997377396,0.10194972157478333,0.12290246784687042,20111.0,13.0,1065.0,0.0,6.0,1886.0,0.0,34.0
3,0.020952697843313217,0.101508229970932,0.12246093153953552,20111.0,13.0,1065.0,0.0,6.0,1886.0,0.0,34.0
4,0.020952655002474785,0.10072199255228043,0.12167464941740036,20111.0,13.0,1065.0,0.0,7.0,1885.0,0.0,34.0
5,0.020952608436346054,0.09971151500940323,0.12066411972045898,20111.0,13.0,1065.0,0.0,7.0,1885.0,0.0,34.0
6,0.02095257118344307,0.09858223050832748,0.11953480541706085,20111.0,13.0,1065.0,0.0,8.0,1884.0,0.0,34.0
7,0.020952535793185234,0.09741750359535217,0.11837004125118256,20111.0,13.0,1065.0,0.0,8.0,1884.0,0.0,34.0
8,0.0209525004029274,0.09627588093280792,0.11722838133573532,20111.0,13.0,1065.0,0.0,11.0,1881.0,0.0,34.0
9,0.020952468737959862,0.09519179910421371,0.11614426970481873,20111.0,13.0,1065.0,0.0,20.0,1872.0,0.0,34.0
10,0.020952438935637474,0.0941784605383873,0.11513090133666992,20111.0,13.0,1065.0,0.0,151.0,1741.0,2.0,32.0
alpha: 0.5, reduction: mean_pos
0,0.21986393630504608,0.1857450008392334,0.4056089520454407,20111.0,13.0,1065.0,0.0,795.0,1097.0,17.0,17.0
1,0.21986359357833862,0.18632324039936066,0.4061868190765381,20111.0,13.0,1065.0,0.0,1293.0,599.0,17.0,17.0
2,0.21986325085163116,0.18668608367443085,0.406549334526062,20111.0,13.0,1065.0,0.0,1699.0,193.0,22.0,12.0
3,0.21986284852027893,0.1868508756160736,0.40671372413635254,20111.0,13.0,1065.0,0.0,1824.0,68.0,30.0,4.0
4,0.2198624312877655,0.18683601915836334,0.40669846534729004,20111.0,13.0,1065.0,0.0,1826.0,66.0,33.0,1.0
5,0.2198619693517685,0.1866597682237625,0.406521737575531,20111.0,13.0,1065.0,0.0,1747.0,145.0,31.0,3.0
6,0.21986153721809387,0.18633821606636047,0.40619975328445435,20111.0,13.0,1065.0,0.0,1481.0,411.0,25.0,9.0
7,0.21986109018325806,0.1858842372894287,0.40574532747268677,20111.0,13.0,1065.0,0.0,732.0,1160.0,12.0,22.0
8,0.21986061334609985,0.1853066384792328,0.40516725182533264,20111.0,13.0,1065.0,0.0,286.0,1606.0,0.0,34.0
9,0.21986012160778046,0.18461056053638458,0.40447068214416504,20111.0,13.0,1065.0,0.0,89.0,1803.0,0.0,34.0
10,0.21985964477062225,0.1837991327047348,0.40365877747535706,20111.0,13.0,1065.0,0.0,36.0,1856.0,0.0,34.0
epoch,data_y_loss,label_graph_loss,total_loss,TN_y,FP_y,FN_y,TP_y,TN_ego,FP_ego,FN_ego,TP_ego
alpha: 0.5, reduction: mean_pos
0,0.21141641959547997,0.1774996630847454,0.3889160826802254,248894.0,201.0,8607.0,1.0,2148.0,22238.0,20.0,326.0
1,0.20953340828418732,0.17194423452019691,0.38147764652967453,248894.0,201.0,8607.0,1.0,0.0,24386.0,0.0,346.0
2,0.20970847457647324,0.17256661877036095,0.3822750896215439,248894.0,201.0,8607.0,1.0,0.0,24386.0,0.0,346.0
3,0.2112058363854885,0.1723264381289482,0.383532278239727,248894.0,201.0,8607.0,1.0,0.0,24386.0,0.0,346.0
4,0.2102152667939663,0.1723550446331501,0.382570318877697,248894.0,201.0,8607.0,1.0,0.0,24386.0,0.0,346.0
5,0.21380333229899406,0.17179255187511444,0.3855958878993988,248894.0,201.0,8607.0,1.0,0.0,24386.0,0.0,346.0
6,0.20678595453500748,0.1722249574959278,0.379010908305645,248894.0,201.0,8607.0,1.0,0.0,24386.0,0.0,346.0
7,0.20799732208251953,0.171531293541193,0.37952860444784164,248894.0,201.0,8607.0,1.0,0.0,24386.0,0.0,346.0
8,0.21142055466771126,0.17175984010100365,0.3831803947687149,248894.0,201.0,8607.0,1.0,0.0,24386.0,0.0,346.0
9,0.21265561878681183,0.17189700528979301,0.38455262780189514,248894.0,201.0,8607.0,1.0,0.0,24386.0,0.0,346.0
10,0.20843078568577766,0.17216289415955544,0.3805936798453331,248894.0,201.0,8607.0,1.0,0.0,24386.0,0.0,346.0
alpha: 0.5, reduction: mean
0,0.02119706803932786,0.13596287742257118,0.1571599468588829,248894.0,201.0,8607.0,1.0,0.0,24386.0,0.0,346.0
1,0.021253501530736685,0.10566885955631733,0.12692235969007015,248894.0,201.0,8607.0,1.0,936.0,23450.0,32.0,314.0
2,0.021255696658045053,0.07267468608915806,0.09393038414418697,248894.0,201.0,8607.0,1.0,24250.0,136.0,346.0,0.0
3,0.021231887862086296,0.051152425818145275,0.07238431461155415,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
4,0.021244878880679607,0.044228941202163696,0.06547381915152073,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
5,0.02122016390785575,0.04340933356434107,0.06462949886918068,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
6,0.021222499664872885,0.04333333298563957,0.0645558312535286,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
7,0.021176955197006464,0.04332433082163334,0.06450128741562366,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
8,0.021228945814073086,0.043322499841451645,0.06455144472420216,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
9,0.021384454797953367,0.043322126381099224,0.0647065807133913,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
10,0.02118375338613987,0.043321930803358555,0.06450568325817585,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
alpha: 0.75, reduction: mean_pos
0,0.2088492326438427,6727.678283691406,6727.887184143066,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
1,0.20687389746308327,95.15368604660034,95.3605604171753,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
2,0.21259989589452744,9.997916340827942,10.210515975952148,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
3,0.21205565333366394,3.233511805534363,3.4455674290657043,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
4,0.21120364591479301,1.7185578048229218,1.9297614395618439,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
5,0.2129128761589527,1.2028388381004333,1.415751725435257,248894.0,201.0,8607.0,1.0,24386.0,0.0,346.0,0.0
epoch,data_y_loss,label_graph_loss,total_loss,TN_y,FP_y,FN_y,TP_y,TN_ego,FP_ego,FN_ego,TP_ego

#NEW ATTEMPTS: alpha = 0.25 for all, reduction_combos = [
    ["mean_pos", "mean"],
    ["mean", "mean_pos"],
    ["mean", "mean"],
    ["mean_pos", "mean_pos"]
]

epoch,data_y_loss,label_graph_loss,total_loss,TN_y,FP_y,FN_y,TP_y,TN_ego,FP_ego,FN_ego,TP_ego
alpha: 0.25, reduction: ['mean_pos', 'mean']
0,0.525570310652256,0.054136205348186195,0.579706521704793,2477465.0,1995.0,90009.0,27.0,234812.0,8827.0,3506.0,132.0
1,0.5253387708216906,0.043325311853550375,0.5686640851199627,2477466.0,1994.0,90008.0,28.0,243639.0,0.0,3638.0,0.0
2,0.5258990246802568,0.04332319204695523,0.5692222155630589,2477464.0,1996.0,90010.0,26.0,243639.0,0.0,3638.0,0.0
3,0.5257856473326683,0.04332307795993984,0.5691087227314711,2477464.0,1996.0,90010.0,26.0,243639.0,0.0,3638.0,0.0
4,0.5256301891058683,0.04332299972884357,0.5689531937241554,2477464.0,1996.0,90010.0,26.0,243639.0,0.0,3638.0,0.0
